,Llama2-ShareGPT-Seed-0,Llama2-ShareGPT-Seed-1,Llama2-Tulu,Mistral-ShareGPT,Mistral-Tulu-Seed-0,Mistral-Tulu-Seed-1
Bandwagon Effect_A project manager at a company from the software & services industry deciding on which agile methodology to implement for the upcoming product development cycle.,0.7083333321527776,0.0,0.06666666655555556,-0.049999999875,-0.21666666590277783,-0.049999999875
Bandwagon Effect_A project manager at a company from the telecommunication services industry deciding how to allocate resources for the upcoming network expansion project.,-0.39999999924999996,-0.09999999983333333,-0.11999999949333336,0.07999999984,0.0,-0.43999999885333335
Bandwagon Effect_A project manager at a company from the utilities industry deciding the allocation of resources for a new renewable energy initiative.,1.6666663604780753e-10,-0.2999999991666667,-0.14999999962500002,-0.041666666631944446,0.0,0.04999999995833332
Bandwagon Effect_A property manager at a company from the equity real estate investment trusts industry deciding whether to renew a lease agreement with a major tenant.,0.399999998,-0.19999999933333337,0.15999999918000002,0.13333333306666667,0.0,0.0
Bandwagon Effect_A property manager at a company from the real estate management & development industry deciding whether to approve a new tenant for a commercial property.,-0.5999999973333333,-0.39999999866666675,-0.5999999976666667,-0.2916666657986111,-0.06666666644444441,-0.24999999916666668
Bandwagon Effect_A purchasing manager at a company from the automobiles & components industry deciding which suppliers to partner with based on cost efficiency and quality standards.,0.3333333327777777,-0.19999999966666665,0.6333333316111112,0.0,0.19999999966666665,0.19999999966666665
Bandwagon Effect_A purchasing manager at a company from the capital goods industry deciding on negotiating contract terms with a new supplier to reduce material costs.,-0.3333333321111111,-0.19999999933333337,-0.013333333351111098,-0.2533333323822222,0.12499999979166665,-0.14999999945833334
"Bandwagon Effect_A purchasing manager at a company from the food, beverage & tobacco industry deciding the budget allocation for purchasing new equipment to increase production capacity.",0.4666666658888888,-0.2999999988333334,0.28666666614888886,0.43999999885333335,0.3333333322222223,-0.01999999991
Bandwagon Effect_A purchasing manager at a company from the technology hardware & equipment industry deciding whether to switch suppliers for a critical component to reduce costs without compromising quality.,-0.5999999989999999,-0.39999999866666675,-0.29999999891666673,0.2833333323472223,-0.16666666638888888,-0.07999999984000002
Bandwagon Effect_A quality assurance manager at a company from the commercial & professional services industry deciding on the implementation of new quality control measures.,-0.8666666615555556,-0.2999999991666667,0.18666666669333334,-0.29999999908333336,0.39999999866666663,-0.4499999985416667
Bandwagon Effect_A quality assurance manager at a company from the consumer durables & apparel industry deciding the new quality control measures to implement to reduce defects.,0.9999999983333332,-0.7999999976666667,0.0,0.24999999945833334,0.6999999984999999,0.0
Bandwagon Effect_A quality assurance manager at a company from the consumer services industry deciding which quality testing protocols to adopt for a new line of services.,-0.5999999989999999,0.0,0.06666666813888884,0.06666666627777776,0.1666666661111111,-0.399999999
Bandwagon Effect_A quality assurance manager at a company from the energy industry deciding on the criteria for conducting equipment inspections to ensure safety and efficiency.,-0.06666666655555556,0.0,0.4833333320694445,0.36249999924375,0.09999999989999997,0.14999999979166664
"Bandwagon Effect_A quality assurance manager at a company from the food, beverage & tobacco industry deciding whether to approve a batch of products that slightly deviates from standard specifications.",0.199999999,0.0,0.199999999,0.6599999978466666,-0.13333333288888888,-0.07999999984
Bandwagon Effect_A quality assurance manager at a company from the health care equipment & services industry deciding on whether to approve the latest batch of medical devices after inspection.,0.3333333327777777,0.0,-0.14999999962500002,0.049999999875,-0.1666666661111111,0.0
Bandwagon Effect_A quality assurance manager at a company from the household & personal products industry deciding the protocol for testing a new product formulation.,-0.49999999908333326,-0.19999999933333337,-0.6999999980833334,0.016666666569444443,-0.06666666677777774,-0.37499999906250003
"Bandwagon Effect_A quality assurance manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on implementing additional quality checks in response to an increase in production defects.",0.19999999833333337,-0.19999999933333337,0.7999999972666666,0.06666666644444444,0.39999999866666675,0.43333333180555567
Bandwagon Effect_A quality assurance manager at a company from the semiconductors & semiconductor equipment industry deciding on the implementation of a new testing protocol to improve product reliability.,-0.4666666652222222,-0.09999999983333333,0.19999999922222225,-0.06666666644444444,0.019999999993333316,-0.11666666631944445
Bandwagon Effect_A quality assurance manager at a company from the software & services industry deciding on the adoption of automated testing tools to improve efficiency.,0.19999999999999998,0.39999999866666675,0.39999999824999993,-0.03333333330555556,0.5666666645000001,0.2666666657777778
Bandwagon Effect_A quality assurance manager at a company from the technology hardware & equipment industry deciding on the acceptance criteria for a new batch of semiconductors.,0.4666666658888888,-0.49999999850000004,0.4666666658888888,0.21333333272888888,0.5999999989999999,0.19999999933333337
Bandwagon Effect_A quality control manager at a company from the automobiles & components industry deciding which new inspection technology to adopt to enhance product safety.,-0.20000000033333326,-0.19999999933333337,-0.2666666657777778,0.049999999875,-0.4666666656666667,-0.3466666656177778
Bandwagon Effect_A quality control manager at a company from the capital goods industry deciding on the criteria for approving or rejecting a batch of products.,-0.23333333286111108,0.19999999933333337,-0.4333333321944445,0.023333333083888873,-0.09999999983333333,0.049999999875
Bandwagon Effect_A quality control manager at a company from the materials industry deciding which new testing protocols to implement to maintain high product standards.,0.5999999989999999,-0.19999999966666665,0.0,0.22666666612444444,0.21999999932666667,-0.049999999875
Bandwagon Effect_A regulatory affairs manager at a company from the energy industry deciding on compliance measures for new government regulations.,-0.06666666722222217,-0.09999999983333333,-0.36666666430555556,0.5066666650311111,0.016666666605555536,-0.033333333388888844
Bandwagon Effect_A regulatory affairs manager at a company from the health care equipment & services industry deciding on the submission strategy for obtaining FDA approval for a new product.,-0.19999999966666665,0.0,-0.36666666563888894,0.0,-0.07999999984,-0.26333333260388886
"Bandwagon Effect_A regulatory affairs manager at a company from the pharmaceuticals, biotechnology & life sciences industry deciding on the strategy for compliance with new regulatory guidelines issued by the FDA.",-0.4999999991666666,0.0,-0.08333333301388893,0.1633333328538889,0.08666666625999997,-0.40999999905499995
Bandwagon Effect_A regulatory affairs manager at a company from the telecommunication services industry deciding how to address new compliance requirements introduced by government regulations.,0.19999999966666662,0.0,0.19999999966666665,0.5999999988,6.666664997823091e-11,0.06999999986833332
